"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"TRGV10",2.66621105193115e-187,0.794765990775376,0.173,0.112,5.96138129101286e-183,"0","TRGV10"
"RPL10A",1.8586786894802e-185,-0.166789744389944,0.958,0.935,4.15581968180879e-181,"0","RPL10A"
"ITGB7",1.11977137476846e-184,0.318128678818871,0.455,0.372,2.50369681684481e-180,"0","ITGB7"
"CD53",2.48743852618434e-184,0.23042364563284,0.684,0.605,5.56166380069557e-180,"0","CD53"
"CLDND1",2.11728283250923e-183,0.383588552346682,0.536,0.463,4.73403268520738e-179,"0","CLDND1"
"OSTF1",5.59362468460917e-183,0.251348869767611,0.658,0.577,1.25067854323176e-178,"0","OSTF1"
"CD101",5.91371057497226e-183,0.730231944198249,0.14,0.085,1.32224654745805e-178,"0","CD101"
"PILRB",1.6376282859612e-182,0.613130588695672,0.139,0.085,3.66157308458066e-178,"0","PILRB"
"RHOF",4.50539965139887e-182,0.30750556784841,0.551,0.476,1.00736230805627e-177,"0","RHOF"
"MYL6",1.96559203372794e-181,0.140218184443297,0.969,0.926,4.3948672282123e-177,"0","MYL6"
"TAPBP",4.99791182416846e-180,0.237381418718942,0.651,0.576,1.11748310476583e-175,"0","TAPBP"
"KIAA1551",5.4289666434892e-180,0.256767717386468,0.602,0.526,1.21386265181775e-175,"0","KIAA1551"
"RPL4",3.21581425743262e-179,-0.179264455520082,0.927,0.907,7.19023909819359e-175,"0","RPL4"
"YWHAB",1.66795688580073e-178,0.179515755831788,0.835,0.76,3.72938480096185e-174,"0","YWHAB"
"ZFP36L1",9.15389460854243e-177,-0.3683561868931,0.737,0.762,2.046719295524e-172,"0","ZFP36L1"
"TRAPPC1",2.68681844222387e-176,0.232757328946665,0.681,0.605,6.00745735496835e-172,"0","TRAPPC1"
"UBL5",2.94822989303465e-176,0.194296880011219,0.809,0.734,6.59194721783618e-172,"0","UBL5"
"BIN2",4.61048841245747e-176,0.344524119120979,0.462,0.385,1.03085910414136e-171,"0","BIN2"
"SELPLG",3.66722139097863e-175,0.320664504543401,0.516,0.441,8.19954030808912e-171,"0","SELPLG"
"RPL29",8.4916642415914e-175,-0.124959156263427,0.995,0.982,1.89865120777742e-170,"0","RPL29"
"MED15",3.36568681398288e-174,0.503265584084165,0.268,0.199,7.52533914738432e-170,"0","MED15"
"AGTRAP",6.21288855084331e-174,0.574949927114203,0.231,0.164,1.38913975108305e-169,"0","AGTRAP"
"MIR4435-2HG",2.68771428244324e-173,0.269680779490148,0.328,0.246,6.00946036411484e-169,"0","MIR4435-2HG"
"S100A10",5.55860197084086e-173,0.171068267790348,0.778,0.697,1.24284781466031e-168,"0","S100A10"
"TRIR",4.47115878946065e-172,0.221029474801,0.743,0.677,9.99706393735506e-168,"0","TRIR"
"AKTIP",1.28785468754181e-171,0.581310848380503,0.22,0.156,2.87951429587474e-167,"0","AKTIP"
"RPS27A",1.67314595271393e-171,-0.124005881412943,0.998,0.99,3.74098703567308e-167,"0","RPS27A"
"DUSP4",5.30975190150091e-171,0.348586577154221,0.274,0.198,1.18720742765659e-166,"0","DUSP4"
"YWHAZ",8.21754736598628e-171,0.18117234936891,0.851,0.784,1.83736141556087e-166,"0","YWHAZ"
"UBASH3B",1.44243572001727e-170,-1.11554662950499,0.081,0.139,3.22514202638661e-166,"0","UBASH3B"
"NELL2",3.30810916285606e-170,0.751217869003169,0.105,0.059,7.39660127722987e-166,"0","NELL2"
"RPL37",1.01543349610885e-169,-0.130842089934932,0.99,0.979,2.27040775394977e-165,"0","RPL37"
"APOBEC3H",1.16405473974617e-169,0.904230446168429,0.117,0.069,2.60270999259847e-165,"0","APOBEC3H"
"CLECL1",2.69387513958901e-169,0.798685669753001,0.125,0.076,6.02323542460707e-165,"0","CLECL1"
"MBP",6.88797484591376e-168,0.301168058829732,0.502,0.425,1.54008229579786e-163,"0","MBP"
"FKBP1A",1.48909626016894e-166,0.261013921407852,0.642,0.567,3.32947032811172e-162,"0","FKBP1A"
"PDCD4",2.30994745501578e-166,0.238575444969259,0.638,0.555,5.16481151466977e-162,"0","PDCD4"
"HMGA1",5.02640707392557e-166,0.356312148670019,0.405,0.33,1.12385435765902e-161,"0","HMGA1"
"FLNA",1.37266610005002e-165,0.271360223954304,0.433,0.351,3.06914413310185e-161,"0","FLNA"
"LCP2",1.7982683513802e-164,0.1875723319463,0.737,0.662,4.020748206851e-160,"0","LCP2"
"NDUFB10",2.31809309651851e-164,0.230205835430424,0.573,0.494,5.18302435450573e-160,"0","NDUFB10"
"ZBTB7B",2.84118707853891e-163,-1.06233681191905,0.051,0.101,6.35261018890516e-159,"0","ZBTB7B"
"RPS16",1.99675474989855e-162,-0.129162981583632,0.977,0.953,4.46454394529817e-158,"0","RPS16"
"CD48",5.35933436764627e-161,0.205489676747298,0.723,0.649,1.19829357126203e-156,"0","CD48"
"EMB",6.32124897683013e-161,0.294602334349838,0.483,0.408,1.41336805872945e-156,"0","EMB"
"PHTF2",2.00176458823061e-160,-0.694032434630925,0.156,0.226,4.47574544282483e-156,"0","PHTF2"
"FTH1",5.52772521062907e-160,-0.263899395578913,0.984,0.958,1.23594407984455e-155,"0","FTH1"
"GPSM3",6.39811980740002e-160,0.18392044361174,0.764,0.693,1.43055560773657e-155,"0","GPSM3"
"MT-CO2",3.45572263999205e-158,-0.380054495510099,1,0.999,7.72665025075823e-154,"0","MT-CO2"
"RPL30",4.6393834087327e-158,-0.135674457763965,0.999,0.992,1.03731973635855e-153,"0","RPL30"
"RGS10",1.22279361614541e-157,0.232936810285475,0.684,0.623,2.73404424633953e-153,"0","RGS10"
"FERMT3",3.16901234975324e-157,0.352738046570153,0.43,0.359,7.08559471281326e-153,"0","FERMT3"
"WDR1",3.57337791309072e-157,0.247145845835084,0.618,0.539,7.98971567587954e-153,"0","WDR1"
"CISH",4.46817389169522e-157,0.4814819065588,0.259,0.192,9.99039000444134e-153,"0","CISH"
"USP28",1.52015038872293e-156,0.841815252594228,0.102,0.059,3.39890425414561e-152,"0","USP28"
"PRKCH",1.88115260366618e-156,0.250531523543785,0.55,0.474,4.20606910653722e-152,"0","PRKCH"
"TRGV9",2.4779727808549e-156,0.577394174642928,0.118,0.07,5.54049934071348e-152,"0","TRGV9"
"PARVG",6.10828903710706e-156,0.420396604813543,0.325,0.256,1.36575234580677e-151,"0","PARVG"
"SERINC5",8.64829764344764e-156,-1.04602789561798,0.093,0.15,1.93367287009846e-151,"0","SERINC5"
"TBCB",1.67518404588196e-155,0.253045210773743,0.551,0.477,3.74554400818748e-151,"0","TBCB"
"KLRG1",6.06605990508423e-155,1.02984970729123,0.176,0.123,1.35631033417778e-150,"0","KLRG1"
"AHNAK",2.68556417931553e-154,0.224338672480356,0.462,0.374,6.0046529485316e-150,"0","AHNAK"
"RPL36AL",4.70367191898024e-154,0.132624100065964,0.933,0.887,1.05169400436479e-149,"0","RPL36AL"
"CD59",7.13449358598231e-154,-0.966306813690104,0.069,0.123,1.59520142088978e-149,"0","CD59"
"MAP4K1",1.55846687292984e-153,0.344430930464835,0.39,0.318,3.48457608118383e-149,"0","MAP4K1"
"ARHGAP9",3.10829421027784e-152,0.209442133172161,0.557,0.478,6.94983502476022e-148,"0","ARHGAP9"
"RHOH",4.66528972716619e-152,0.237828529713496,0.577,0.503,1.04311213009709e-147,"0","RHOH"
"ACAP1",1.1473451789714e-150,0.176188716395924,0.691,0.621,2.56534908566216e-146,"0","ACAP1"
"MFSD10",1.34672492188227e-150,0.399055764859132,0.364,0.295,3.01114225283656e-146,"0","MFSD10"
"CAPG",5.27120591923633e-150,0.43946686067627,0.397,0.33,1.17858893148205e-145,"0","CAPG"
"PIM2",1.34898165233674e-149,-0.615218595238435,0.313,0.383,3.01618807645971e-145,"0","PIM2"
"EZR",1.27430098334368e-148,0.219719393367741,0.569,0.492,2.84920956865812e-144,"0","EZR"
"LGALS3BP",1.63583555332552e-148,-1.09329620584621,0.057,0.106,3.65756471368053e-144,"0","LGALS3BP"
"ZEB2",3.20834211526335e-148,0.556353479659973,0.141,0.091,7.17353213551732e-144,"0","ZEB2"
"PPDPF",5.23006420618863e-148,0.132344294718057,0.934,0.877,1.16939005586172e-143,"0","PPDPF"
"RASAL3",8.57896594669064e-148,0.267782988664567,0.471,0.399,1.91817099602056e-143,"0","RASAL3"
"MT1X",4.76861496210994e-147,0.384391656928552,0.322,0.254,1.06621461937816e-142,"0","MT1X"
"APBB1IP",2.07728290400266e-146,0.219013551812727,0.631,0.563,4.64459684505954e-142,"0","APBB1IP"
"TERF2IP",4.12154685113111e-146,0.281456606945804,0.545,0.481,9.21536660444405e-142,"0","TERF2IP"
"TMA7",4.5754284794033e-146,0.131689276450272,0.939,0.887,1.02302005370978e-141,"0","TMA7"
"ARL6IP5",4.8835920022613e-146,0.174289091522245,0.743,0.67,1.0919223357856e-141,"0","ARL6IP5"
"ITGAL",1.51316804607664e-144,0.27389529417836,0.429,0.355,3.38329243422277e-140,"0","ITGAL"
"PPIB",1.6306729147301e-144,0.177359938149222,0.828,0.757,3.64602157004504e-140,"0","PPIB"
"PCED1B",2.41899935291602e-144,0.423475509162971,0.275,0.21,5.40864065318493e-140,"0","PCED1B"
"LIMD2",3.84009137116321e-144,0.209555761698427,0.779,0.729,8.58606029678383e-140,"0","LIMD2"
"USP11",2.10726676906085e-143,0.457974831800355,0.235,0.174,4.71163776894316e-139,"0","USP11"
"CSK",4.54516160631451e-143,0.241500398323212,0.56,0.489,1.01625268355586e-138,"0","CSK"
"WAS",5.48094562951379e-143,0.251213937225197,0.566,0.5,1.22548463330299e-138,"0","WAS"
"TBCD",1.82152492913446e-142,0.522659696220576,0.195,0.138,4.07274758905175e-138,"0","TBCD"
"CALM1",2.23159168765258e-142,0.153126101303953,0.917,0.855,4.98961585442241e-138,"0","CALM1"
"TC2N",2.44170233859216e-142,0.266373925350282,0.437,0.36,5.4594022588582e-138,"0","TC2N"
"SSBP2",2.71816765390364e-142,-0.959404680262806,0.063,0.112,6.07755105736314e-138,"0","SSBP2"
"C9orf78",1.08453603974559e-141,0.279332770658082,0.507,0.441,2.42491413126716e-137,"0","C9orf78"
"ANXA2R",2.42842614062952e-140,0.347263870050635,0.315,0.246,5.42971800783354e-136,"0","ANXA2R"
"NFKBIA",7.71288191150953e-140,-0.648101535298608,0.441,0.499,1.72452326659442e-135,"0","NFKBIA"
"PRDX6",1.05340475295364e-139,0.279693830354981,0.467,0.397,2.35530768712903e-135,"0","PRDX6"
"NCOR1",1.12742932773353e-139,0.234157269101604,0.528,0.459,2.5208192338794e-135,"0","NCOR1"
"SELL",1.40174020593585e-139,-0.995947355859417,0.083,0.135,3.13415092645197e-135,"0","SELL"
"SPOCK2",4.4787642807427e-138,-0.497046095523355,0.514,0.554,1.00140690553126e-133,"0","SPOCK2"
"GIMAP1",1.09840147748142e-137,0.364329387124488,0.41,0.345,2.4559158635007e-133,"0","GIMAP1"
"BRK1",1.36740194350898e-137,0.183885961222843,0.688,0.621,3.05737400549173e-133,"0","BRK1"
"MIAT",3.89841074268866e-137,0.447676048933295,0.148,0.097,8.71645657957759e-133,"0","MIAT"
"ATP5F1B",5.98413267468219e-137,0.210842055576799,0.651,0.584,1.33799222473219e-132,"0","ATP5F1B"
"CD81",9.52893453509349e-137,0.560613934967589,0.181,0.127,2.13057447270155e-132,"0","CD81"
"SUMO2",1.51977322959979e-136,0.143832896791895,0.848,0.78,3.39806096406217e-132,"0","SUMO2"
"RAP1B",4.96363483833068e-136,0.212868823534764,0.632,0.565,1.10981911350236e-131,"0","RAP1B"
"COX7A2",4.5924593615217e-135,0.158359831946876,0.756,0.684,1.02682798864264e-130,"0","COX7A2"
"TNIP3",7.90514225996157e-135,0.476991257495476,0.148,0.099,1.76751075790481e-130,"0","TNIP3"
"FOS",2.41023232899439e-134,-0.517964911126276,0.628,0.664,5.38903846439855e-130,"0","FOS"
"MYH9",2.83048458197001e-134,0.180937364999716,0.696,0.628,6.32868047682675e-130,"0","MYH9"
"UBE2L3",1.81187672580166e-132,0.271423812052212,0.458,0.39,4.05117517121992e-128,"0","UBE2L3"
"CD84",5.53819761052095e-131,0.428174811634113,0.189,0.134,1.23828560373638e-126,"0","CD84"
"PYHIN1",9.65776205133229e-131,0.361691904197859,0.33,0.266,2.15937901705739e-126,"0","PYHIN1"
"ADAM8",2.93516635084644e-130,0.371390916212247,0.287,0.223,6.56273844385756e-126,"0","ADAM8"
"MT-ND4",3.80660112037361e-130,-0.41520011085079,0.969,0.97,8.51117944504335e-126,"0","MT-ND4"
"BCL2",6.59804669543897e-130,-0.593823009791576,0.15,0.212,1.4752572606332e-125,"0","BCL2"
"CDKN1A",1.00510731431378e-129,-0.840126686199361,0.09,0.142,2.24731944407419e-125,"0","CDKN1A"
"POMP",1.46312797846231e-129,0.211858186183042,0.547,0.474,3.27140784704387e-125,"0","POMP"
"PRKCB",1.96922600420902e-129,0.581830501921745,0.201,0.148,4.40299242281094e-125,"0","PRKCB"
"NLRC5",2.63013062347659e-129,0.397214320239791,0.21,0.154,5.88070906103131e-125,"0","NLRC5"
"PBXIP1",5.02123196120851e-129,-0.620043202722157,0.341,0.4,1.12269725420661e-124,"0","PBXIP1"
"ITM2B",2.39861714551031e-128,0.118554956338607,0.891,0.822,5.36306807564649e-124,"0","ITM2B"
"CSTB",4.72222585993247e-128,0.18240388407066,0.689,0.621,1.0558424800223e-123,"0","CSTB"
"UBXN1",6.21491819418363e-128,0.194425852643223,0.644,0.581,1.38959355903752e-123,"0","UBXN1"
"SLF1",7.88063306873178e-128,0.491671403907575,0.214,0.159,1.76203074783774e-123,"0","SLF1"
"CHRM3-AS2",2.43632827175537e-127,-0.795745668709881,0.107,0.16,5.44738638281784e-123,"0","CHRM3-AS2"
"ATP5MD",9.9378450495184e-127,0.167833290787725,0.682,0.609,2.22200277462182e-122,"0","ATP5MD"
"ELK3",1.52358090632988e-126,-0.917253583539177,0.058,0.103,3.40657454846297e-122,"0","ELK3"
"CMTM3",1.78056083068698e-126,0.321685480222104,0.431,0.368,3.98115596133302e-122,"0","CMTM3"
"DUSP16",7.14154873252336e-126,-0.980799755109512,0.062,0.107,1.5967788811049e-121,"0","DUSP16"
"PTPN4",8.98266557062346e-126,0.313648184920803,0.312,0.247,2.0084341949357e-121,"0","PTPN4"
"AKNA",9.24064504921614e-126,0.244293482706628,0.437,0.369,2.06611582655424e-121,"0","AKNA"
"GAB3",9.99049475908765e-126,0.564471374758049,0.142,0.095,2.23377472318441e-121,"0","GAB3"
"DENND2D",4.03663926190115e-125,0.233833072372963,0.594,0.532,9.02552172568478e-121,"0","DENND2D"
"RAB3GAP1",1.1177782321413e-124,-0.744349759335289,0.118,0.173,2.49924034924473e-120,"0","RAB3GAP1"
"CD6",1.84518599487138e-124,0.200633695099067,0.543,0.464,4.12565136593293e-120,"0","CD6"
"PAIP2",1.95758636057834e-124,0.225425609707426,0.547,0.483,4.37696734361711e-120,"0","PAIP2"
"DGKA",4.33026068450031e-124,-0.580205699567947,0.24,0.303,9.68202986447424e-120,"0","DGKA"
"RPS12",9.59356599557521e-124,-0.125699569120824,0.999,0.994,2.14502542095066e-119,"0","RPS12"
"TMEM50A",1.19524842249825e-123,0.210509088710344,0.584,0.52,2.67245594786383e-119,"0","TMEM50A"
"TRPV2",5.17862611363687e-123,0.460571805614532,0.226,0.171,1.15788901274807e-118,"0","TRPV2"
"UQCRB",6.60169491300492e-123,0.142486493168657,0.837,0.775,1.47607296559877e-118,"0","UQCRB"
"RPS18",8.23358916251932e-123,-0.115768801081722,0.994,0.983,1.8409482008477e-118,"0","RPS18"
"DOK2",1.27526529270537e-122,0.271738104887546,0.458,0.394,2.85136566795994e-118,"0","DOK2"
"COX7A2L",1.55115042857714e-122,0.251350195370257,0.533,0.474,3.46821724325562e-118,"0","COX7A2L"
"ATP5F1C",2.37321669727805e-121,0.239974909918706,0.543,0.48,5.30627521344399e-117,"0","ATP5F1C"
"PASK",8.21593513023411e-121,-1.105513655219,0.105,0.156,1.83700093576904e-116,"0","PASK"
"COMMD8",2.30507074871446e-120,0.427608637682847,0.283,0.226,5.15390768705067e-116,"0","COMMD8"
"COX6B1",1.07846495270821e-119,0.145142216779931,0.793,0.728,2.41133978776028e-115,"0","COX6B1"
"PLPP1",1.52199641196435e-119,-1.06093780350544,0.076,0.122,3.4030317775111e-115,"0","PLPP1"
"KDSR",1.87489359379047e-119,-0.647357912939392,0.102,0.155,4.19207458635612e-115,"0","KDSR"
"DYNLL1",2.09676304965714e-119,0.194889184010773,0.623,0.555,4.6881525027284e-115,"0","DYNLL1"
"MVB12B",4.30434528157219e-119,0.643636437561569,0.114,0.073,9.62408561506725e-115,"0","MVB12B"
"CD38",4.06792243161157e-118,0.462300827899192,0.263,0.207,9.09546776484032e-114,"0","CD38"
"SYTL3",4.38007477923383e-118,0.221157980231785,0.429,0.359,9.79340919888893e-114,"0","SYTL3"
"ARHGDIA",6.50897915879788e-118,0.195641661639183,0.637,0.568,1.45534265011562e-113,"0","ARHGDIA"
"PHACTR2",1.19168971436121e-117,-0.833368064414958,0.069,0.114,2.66449903234022e-113,"0","PHACTR2"
"FAM49B",1.3906697552401e-117,0.23209314055979,0.523,0.459,3.10939850574133e-113,"0","FAM49B"
"AHR",1.4735862942988e-117,-0.628307721421345,0.121,0.176,3.29479159542269e-113,"0","AHR"
"JMJD6",2.45149733655821e-117,0.498843256618286,0.22,0.167,5.48130289481049e-113,"0","JMJD6"
"PHLDA1",1.86840714187647e-116,-0.664992758757167,0.225,0.285,4.1775715285216e-112,"0","PHLDA1"
"SAMD9L",2.05042828404182e-116,0.44108648451286,0.211,0.158,4.5845526002891e-112,"0","SAMD9L"
"SPN",3.66376762910444e-116,0.267972781380252,0.43,0.366,8.19181804191463e-112,"0","SPN"
"PRR13",6.55154028054143e-116,0.150967472129998,0.73,0.668,1.46485889132626e-111,"0","PRR13"
"PSMB3",2.09876378139966e-115,0.206432733417024,0.555,0.487,4.69262593883149e-111,"0","PSMB3"
"IL10RA",4.10514837067874e-115,0.229806384951182,0.467,0.399,9.17870124200059e-111,"0","IL10RA"
"SYNRG",6.39567224583591e-115,0.225779789351125,0.448,0.384,1.43000835744645e-110,"0","SYNRG"
"MDH2",6.57894473684228e-115,0.224569539178149,0.522,0.459,1.47098625371056e-110,"0","MDH2"
"ARHGAP18",8.80956009754968e-115,0.5350263706407,0.182,0.133,1.96972954221113e-110,"0","ARHGAP18"
"HMOX2",9.61680561188321e-115,0.242641061768018,0.466,0.403,2.15022156676097e-110,"0","HMOX2"
"MIEN1",1.19380954244572e-114,0.273866973879697,0.409,0.347,2.66923875595439e-110,"0","MIEN1"
"MRPL10",1.45437460235389e-114,0.424859518290458,0.251,0.196,3.25183617340305e-110,"0","MRPL10"
"UBXN11",2.93901759768287e-114,0.533019410508095,0.2,0.149,6.57134944665914e-110,"0","UBXN11"
"RAB24",4.90671204262073e-114,0.381824633163349,0.263,0.206,1.09709174560957e-109,"0","RAB24"
"ISG20",5.90010831671087e-114,0.242798576282529,0.59,0.534,1.31920521853338e-109,"0","ISG20"
"LASP1",2.59945782503305e-113,0.288892682493983,0.395,0.333,5.81212775099139e-109,"0","LASP1"
"ARHGEF1",2.98915891370839e-113,0.178629365368671,0.592,0.532,6.68346041516058e-109,"0","ARHGEF1"
"RPL7",4.63000796247631e-113,-0.180513896095388,0.88,0.86,1.03522348033008e-108,"0","RPL7"
"RAB29",7.51243569890675e-113,0.4744598419299,0.231,0.178,1.67970549791856e-108,"0","RAB29"
"SFMBT2",1.83064119212877e-112,0.502169853665456,0.133,0.09,4.09313064148072e-108,"0","SFMBT2"
"SLAMF6",5.52407906484142e-112,0.481007512049525,0.205,0.154,1.23512883810789e-107,"0","SLAMF6"
"MT1E",8.71892594775832e-112,0.470584754781398,0.125,0.083,1.94946465265928e-107,"0","MT1E"
"HERPUD1",1.84792273660745e-111,0.294673872954903,0.394,0.333,4.13177044678059e-107,"0","HERPUD1"
"CBLB",2.4666380772504e-111,0.203588281255958,0.435,0.367,5.51515607692418e-107,"0","CBLB"
"ARHGAP30",3.32086939838061e-111,0.24067784386712,0.436,0.374,7.4251318878392e-107,"0","ARHGAP30"
"BTN3A1",3.78181313230587e-111,0.410602798220299,0.227,0.173,8.45575598252269e-107,"0","BTN3A1"
"TBX21",8.9273888533662e-111,0.507568672882526,0.195,0.145,1.99607487372415e-106,"0","TBX21"
"ZAP70",1.19916399554815e-110,0.154027275535523,0.592,0.529,2.6812107776461e-106,"0","ZAP70"
"RNF7",3.658335428654e-110,0.237683652724061,0.471,0.412,8.17967218492747e-106,"0","RNF7"
"UCP2",7.98951859219557e-110,0.187072060275252,0.563,0.503,1.78637646202901e-105,"0","UCP2"
"FBXO6",1.53149503477728e-109,0.550257506370371,0.148,0.103,3.42426974825853e-105,"0","FBXO6"
"AP3M2",3.55436915277495e-109,-0.829337776217153,0.081,0.126,7.94721398868952e-105,"0","AP3M2"
"PRELID1",5.47526784083742e-109,0.179699659295419,0.599,0.533,1.22421513653284e-104,"0","PRELID1"
"MRPL41",1.43799260295377e-108,0.218122361627312,0.479,0.416,3.21520766094432e-104,"0","MRPL41"
"KRAS",2.1651696039045e-108,0.297183396376762,0.362,0.302,4.84110271737007e-104,"0","KRAS"
"DNAJC1",3.74111323416537e-108,0.355195819611343,0.31,0.254,8.36475508027035e-104,"0","DNAJC1"
"PSMA5",8.33731982897959e-108,0.215433027988543,0.521,0.457,1.86414134056155e-103,"0","PSMA5"
"JPT1",1.46843932646424e-107,0.1480438255411,0.483,0.412,3.2832834900414e-103,"0","JPT1"
"RPL12",6.3585985389555e-107,-0.116170121292806,0.984,0.964,1.42171904732506e-102,"0","RPL12"
"UBE2A",2.00287015416541e-106,0.342881789696754,0.328,0.271,4.47821737769844e-102,"0","UBE2A"
"G6PD",3.64003888585991e-106,0.517550538214977,0.193,0.145,8.13876294489417e-102,"0","G6PD"
"PELI1",3.72109135408418e-106,-0.870848836300678,0.085,0.131,8.31998815859683e-102,"0","PELI1"
"LSM2",5.08618333235643e-106,0.230092580679245,0.472,0.409,1.13721973128157e-101,"0","LSM2"
"CCNDBP1",9.19900291676033e-106,0.276219133083446,0.405,0.347,2.05680506215844e-101,"0","CCNDBP1"
"CALM2",5.72754087882194e-105,0.137410732971126,0.733,0.664,1.2806208650958e-100,"0","CALM2"
"LINC00861",1.05199570057764e-104,0.246957956178119,0.284,0.224,2.35215718692154e-100,"0","LINC00861"
"SPON2",3.44235285480429e-104,0.522704753390618,0.134,0.093,7.69675674805692e-100,"0","SPON2"
"OPTN",4.768879687443e-104,0.277088919483076,0.396,0.337,1.06627380931538e-99,"0","OPTN"
"C19orf66",6.60326660259234e-104,0.26965048873231,0.414,0.357,1.47642437967362e-99,"0","C19orf66"
"RPL36",1.16074011096782e-103,-0.122434420875213,0.987,0.969,2.59529881411295e-99,"0","RPL36"
"ELOB",1.4076711864114e-103,0.110347398095731,0.798,0.731,3.14741200569724e-99,"0","ELOB"
"POLD4",2.72518033572165e-103,0.221100126334046,0.503,0.448,6.09323071264004e-99,"0","POLD4"
"GPI",2.94611712257476e-103,0.242718820005042,0.492,0.434,6.5872232743649e-99,"0","GPI"
"RNF166",1.08501910681315e-102,0.3372453878344,0.305,0.25,2.42599422092352e-98,"0","RNF166"
"HCLS1",1.83766554703583e-102,0.141829745668564,0.733,0.672,4.10883639661741e-98,"0","HCLS1"
"UQCR11",2.29816641240621e-102,0.130998768992853,0.786,0.723,5.13847028149905e-98,"0","UQCR11"
"SH3BGRL",7.32713182447675e-102,0.182475809096883,0.565,0.507,1.63827340463476e-97,"0","SH3BGRL"
"AIP",8.5659766730984e-102,0.224142559166923,0.492,0.433,1.91526672433807e-97,"0","AIP"
"TBCA",1.05135498857254e-101,0.183054801221558,0.546,0.486,2.35072461894933e-97,"0","TBCA"
"TSC22D4",7.27835949364601e-101,0.231376020542691,0.464,0.406,1.62736839918431e-96,"0","TSC22D4"
"LBH",2.02118987287671e-100,0.170928199234351,0.561,0.499,4.51917843676504e-96,"0","LBH"
"NDUFA1",3.20451885018083e-100,0.160788628054152,0.657,0.597,7.16498369711932e-96,"0","NDUFA1"
"DAZAP2",5.52058484378747e-100,0.134216298275535,0.797,0.737,1.23434756522244e-95,"0","DAZAP2"
"KRTCAP2",1.06224828712986e-99,0.184660831700576,0.646,0.586,2.37508094519365e-95,"0","KRTCAP2"
"PIN1",2.96619577256299e-99,0.249380792133185,0.412,0.355,6.63211712787359e-95,"0","PIN1"
"NOSIP",6.09033903070639e-99,-0.463169985166877,0.374,0.431,1.36173890387564e-94,"0","NOSIP"
"BTN3A3",8.8360878322687e-99,0.432957575050783,0.191,0.144,1.97566087841696e-94,"0","BTN3A3"
"LY9",1.61983725144616e-98,0.276328143096718,0.343,0.285,3.62179411050847e-94,"0","LY9"
"GABARAP",2.72373668269448e-98,0.1340216728436,0.753,0.69,6.09000284883658e-94,"0","GABARAP"
"ZBP1",3.50331239228923e-98,0.479578298795975,0.153,0.11,7.83305617791948e-94,"0","ZBP1"
"RPS14",6.9579624741215e-98,-0.110272988573062,0.996,0.981,1.55573082958883e-93,"0","RPS14"
"ATP8A1",8.3088690093553e-98,0.266456517951042,0.208,0.157,1.85778002180175e-93,"0","ATP8A1"
"IMPDH2",9.44063953131997e-98,-0.474378093766378,0.18,0.237,2.11083259280783e-93,"0","IMPDH2"
"AKIRIN2",1.49056393279628e-97,0.372451696777339,0.294,0.242,3.3327518973392e-93,"0","AKIRIN2"
"FKBP8",2.03571200160917e-97,0.176011497605093,0.596,0.538,4.55164846439794e-93,"0","FKBP8"
"GPR68",2.02578073833467e-96,0.422585258222889,0.17,0.125,4.52944315284248e-92,"0","GPR68"
"PABPC4",3.05828397298983e-96,-0.483952987412931,0.169,0.225,6.83801713520795e-92,"0","PABPC4"
"HSPB11",8.27553843100452e-96,0.323083043295931,0.315,0.26,1.8503276377883e-91,"0","HSPB11"
"PPP1R12A",1.17405719891796e-95,0.232387140620085,0.421,0.363,2.62507449106067e-91,"0","PPP1R12A"
"CD300A",1.86761042742369e-95,0.511873964589892,0.139,0.099,4.17579015467664e-91,"0","CD300A"
"MCM7",1.88771676674481e-95,-1.01523760951147,0.065,0.104,4.22074591876472e-91,"0","MCM7"
"IQGAP1",1.95564767383493e-95,0.200018722850041,0.46,0.401,4.37263263392753e-91,"0","IQGAP1"
"CDK2AP2",2.21211864095411e-95,0.183786012584045,0.541,0.475,4.94607606930929e-91,"0","CDK2AP2"
"ARHGEF3",8.01198738509876e-95,0.25679591729341,0.354,0.298,1.79140025943423e-90,"0","ARHGEF3"
